"DateTime","Embodied cognition[en]","Cognitive science[en]","Mind[en]","Cognition[en]"
"2012-12-23 00:00:00",143,811,771,1501
"2012-12-24 00:00:00",139,617,693,1381
"2012-12-25 00:00:00",149,622,636,1246
"2012-12-26 00:00:00",194,734,753,1692
"2012-12-27 00:00:00",306,800,824,1819
"2012-12-28 00:00:00",195,725,793,1820
"2012-12-29 00:00:00",200,718,742,1644
"2012-12-30 00:00:00",189,762,728,1607
"2012-12-31 00:00:00",160,675,697,1588
"2013-01-01 00:00:00",158,672,671,1443
"2013-01-02 00:00:00",209,884,907,2407
"2013-01-03 00:00:00",219,887,950,2509
"2013-01-04 00:00:00",262,870,881,2435
"2013-01-05 00:00:00",234,775,840,1979
"2013-01-06 00:00:00",198,828,949,2090
"2013-01-07 00:00:00",289,959,1027,2903
"2013-01-08 00:00:00",358,925,1321,3163
"2013-01-09 00:00:00",303,1005,1627,3253
"2013-01-10 00:00:00",293,1009,1419,3285
"2013-01-11 00:00:00",263,909,1007,3364
"2013-01-12 00:00:00",268,782,939,2217
"2013-01-13 00:00:00",233,835,1011,2721
"2013-01-14 00:00:00",325,961,1125,3583
"2013-01-15 00:00:00",342,1108,1538,3616
"2013-01-16 00:00:00",305,1163,1409,3883
"2013-01-17 00:00:00",306,1034,1421,3855
"2013-01-18 00:00:00",279,856,1154,3501
"2013-01-19 00:00:00",204,814,908,2575
"2013-01-20 00:00:00",256,806,1042,2863
"2013-01-21 00:00:00",456,1000,1147,3819
"2013-01-22 00:00:00",332,1088,1343,4252
"2013-01-23 00:00:00",396,1127,1423,4184
"2013-01-24 00:00:00",457,1116,1457,4154
"2013-01-25 00:00:00",341,1054,1193,3530
"2013-01-26 00:00:00",266,771,1002,2623
"2013-01-27 00:00:00",300,835,1051,3201
"2013-01-28 00:00:00",358,1069,1410,4162
"2013-01-29 00:00:00",357,1122,1180,4477
"2013-01-30 00:00:00",309,1142,1241,4695
"2013-01-31 00:00:00",359,1106,1254,4526
"2013-02-01 00:00:00",298,1107,1211,3800
"2013-02-02 00:00:00",210,801,1037,2902
"2013-02-03 00:00:00",300,845,1013,3404
"2013-02-04 00:00:00",414,998,1400,4402
"2013-02-05 00:00:00",373,1412,1352,4650
"2013-02-06 00:00:00",351,1108,1408,4511
"2013-02-07 00:00:00",322,1041,1113,4391
"2013-02-08 00:00:00",284,991,1237,3697
"2013-02-09 00:00:00",287,808,987,2633
"2013-02-10 00:00:00",267,1025,1194,3224
"2013-02-11 00:00:00",344,1064,1163,4026
"2013-02-12 00:00:00",419,1144,1222,4428
"2013-02-13 00:00:00",448,1107,1268,4179
"2013-02-14 00:00:00",359,1010,1232,4029
"2013-02-15 00:00:00",334,947,1163,3285
"2013-02-16 00:00:00",224,774,1082,2758
"2013-02-17 00:00:00",258,862,1089,3122
"2013-02-18 00:00:00",353,1160,1290,4202
"2013-02-19 00:00:00",413,1094,1312,4497
"2013-02-20 00:00:00",443,1168,1287,4666
"2013-02-21 00:00:00",375,1069,1267,4555
"2013-02-22 00:00:00",331,920,1223,3736
"2013-02-23 00:00:00",245,753,1058,2682
"2013-02-24 00:00:00",320,868,1098,3178
"2013-02-25 00:00:00",518,1002,1333,4615
"2013-02-26 00:00:00",465,1162,1303,4659
"2013-02-27 00:00:00",483,1026,1309,4633
"2013-02-28 00:00:00",472,1042,1259,4568
"2013-03-01 00:00:00",327,994,1326,4046
"2013-03-02 00:00:00",257,717,1017,2839
"2013-03-03 00:00:00",316,841,1125,3275
"2013-03-04 00:00:00",389,1030,1347,4673
"2013-03-05 00:00:00",390,1018,1191,4397
"2013-03-06 00:00:00",407,989,1255,4697
"2013-03-07 00:00:00",374,974,1302,4531
"2013-03-08 00:00:00",286,912,1169,3725
"2013-03-09 00:00:00",247,737,909,2850
"2013-03-10 00:00:00",289,921,1031,3169
"2013-03-11 00:00:00",423,1007,1271,4422
"2013-03-12 00:00:00",434,996,1301,4476
"2013-03-13 00:00:00",383,931,1255,4540
"2013-03-14 00:00:00",359,1087,1283,4156
"2013-03-15 00:00:00",298,887,1155,3369
"2013-03-16 00:00:00",232,663,952,2568
"2013-03-17 00:00:00",270,785,992,2884
"2013-03-18 00:00:00",446,938,1127,4008
"2013-03-19 00:00:00",361,1050,1249,4044
"2013-03-20 00:00:00",348,1056,1155,4016
"2013-03-21 00:00:00",474,966,1167,3708
"2013-03-22 00:00:00",322,851,1003,3272
"2013-03-23 00:00:00",231,720,1055,2415
"2013-03-24 00:00:00",247,770,1092,2817
"2013-03-25 00:00:00",342,947,1172,3727
"2013-03-26 00:00:00",354,1003,1230,4189
"2013-03-27 00:00:00",313,866,1158,3624
"2013-03-28 00:00:00",276,988,1037,3333
"2013-03-29 00:00:00",270,831,891,2682
"2013-03-30 00:00:00",182,666,842,2294
"2013-03-31 00:00:00",221,716,913,2449
"2013-04-01 00:00:00",277,931,1051,3338
"2013-04-02 00:00:00",344,1006,1076,3560
"2013-04-03 00:00:00",365,955,1087,3626
"2013-04-04 00:00:00",369,1003,1057,3582
"2013-04-05 00:00:00",326,822,1046,3156
"2013-04-06 00:00:00",230,697,773,2369
"2013-04-07 00:00:00",313,817,973,2806
"2013-04-08 00:00:00",402,886,1201,4054
"2013-04-09 00:00:00",392,956,1130,3977
"2013-04-10 00:00:00",348,1031,1285,4159
"2013-04-11 00:00:00",367,898,1207,3934
"2013-04-12 00:00:00",330,839,1035,3635
"2013-04-13 00:00:00",242,701,856,2743
"2013-04-14 00:00:00",285,1231,1069,3237
"2013-04-15 00:00:00",398,1157,1241,4382
"2013-04-16 00:00:00",377,1073,1194,4364
"2013-04-17 00:00:00",346,1030,1213,4171
"2013-04-18 00:00:00",466,1002,1105,3861
"2013-04-19 00:00:00",313,940,990,3318
"2013-04-20 00:00:00",263,748,923,2694
"2013-04-21 00:00:00",286,812,967,3103
"2013-04-22 00:00:00",401,1261,1191,4314
"2013-04-23 00:00:00",394,1019,1158,4399
"2013-04-24 00:00:00",379,1039,1238,4216
"2013-04-25 00:00:00",412,940,1208,4178
"2013-04-26 00:00:00",330,977,1025,3477
"2013-04-27 00:00:00",245,718,812,2773
"2013-04-28 00:00:00",282,825,987,3183
"2013-04-29 00:00:00",485,1035,1248,4195
"2013-04-30 00:00:00",415,1013,1132,4083
"2013-05-01 00:00:00",358,930,1213,3950
"2013-05-02 00:00:00",346,914,985,3737
"2013-05-03 00:00:00",376,773,1030,3293
"2013-05-04 00:00:00",261,640,871,2425
"2013-05-05 00:00:00",357,816,978,2834
"2013-05-06 00:00:00",450,853,1227,3886
"2013-05-07 00:00:00",332,898,1217,3693
"2013-05-08 00:00:00",304,917,1169,3446
"2013-05-09 00:00:00",336,879,1203,3511
"2013-05-10 00:00:00",292,866,915,3035
"2013-05-11 00:00:00",273,626,846,2326
"2013-05-12 00:00:00",291,717,943,2617
"2013-05-13 00:00:00",365,902,2277,3685
"2013-05-14 00:00:00",390,966,1370,3801
"2013-05-15 00:00:00",358,1006,1040,3713
"2013-05-16 00:00:00",334,967,1211,3509
"2013-05-17 00:00:00",296,803,1030,3099
"2013-05-18 00:00:00",246,734,997,2304
"2013-05-19 00:00:00",291,799,1178,2830
"2013-05-20 00:00:00",349,1025,1250,3431
"2013-05-21 00:00:00",386,871,1270,3601
"2013-05-22 00:00:00",378,954,1224,3375
"2013-05-23 00:00:00",302,839,1246,3460
"2013-05-24 00:00:00",273,836,1108,2765
"2013-05-25 00:00:00",199,629,914,2016
"2013-05-26 00:00:00",257,698,943,2293
"2013-05-27 00:00:00",253,847,1021,2720
"2013-05-28 00:00:00",321,984,1174,3315
"2013-05-29 00:00:00",322,920,1136,3393
"2013-05-30 00:00:00",355,916,1068,3299
"2013-05-31 00:00:00",294,794,948,2779
"2013-06-01 00:00:00",195,614,848,2069
"2013-06-02 00:00:00",199,629,910,2466
"2013-06-03 00:00:00",332,907,1071,3146
"2013-06-04 00:00:00",326,821,1144,3305
"2013-06-05 00:00:00",344,820,1165,3418
"2013-06-06 00:00:00",300,838,1207,3218
"2013-06-07 00:00:00",269,748,1073,2872
"2013-06-08 00:00:00",180,709,861,2001
"2013-06-09 00:00:00",240,751,1217,2289
"2013-06-10 00:00:00",267,917,1123,3115
"2013-06-11 00:00:00",362,958,1152,3353
"2013-06-12 00:00:00",306,949,1260,3652
"2013-06-13 00:00:00",299,806,958,3452
"2013-06-14 00:00:00",242,794,870,2706
"2013-06-15 00:00:00",179,649,829,2143
"2013-06-16 00:00:00",190,691,971,2496
"2013-06-17 00:00:00",262,936,957,3205
"2013-06-18 00:00:00",295,870,1238,3431
"2013-06-19 00:00:00",248,881,1222,3293
"2013-06-20 00:00:00",243,830,983,3094
"2013-06-21 00:00:00",201,735,928,2690
"2013-06-22 00:00:00",207,685,853,2192
"2013-06-23 00:00:00",207,727,840,2402
"2013-06-24 00:00:00",283,927,1104,3119
"2013-06-25 00:00:00",240,833,1030,3225
"2013-06-26 00:00:00",235,832,1071,3268
"2013-06-27 00:00:00",276,887,877,2941
"2013-06-28 00:00:00",205,758,968,3474
"2013-06-29 00:00:00",181,650,820,1864
"2013-06-30 00:00:00",198,748,812,2135
"2013-07-01 00:00:00",241,807,951,2886
"2013-07-02 00:00:00",250,821,925,2741
"2013-07-03 00:00:00",252,856,998,2758
"2013-07-04 00:00:00",194,728,794,2373
"2013-07-05 00:00:00",190,659,815,2196
"2013-07-06 00:00:00",157,643,772,1814
"2013-07-07 00:00:00",180,708,897,2056
"2013-07-08 00:00:00",211,772,871,2885
"2013-07-09 00:00:00",294,980,954,2876
"2013-07-10 00:00:00",241,784,918,2943
"2013-07-11 00:00:00",212,904,1055,2733
"2013-07-12 00:00:00",180,790,842,2281
"2013-07-13 00:00:00",201,640,736,1803
"2013-07-14 00:00:00",176,664,809,2015
"2013-07-15 00:00:00",229,827,989,2846
"2013-07-16 00:00:00",267,901,954,2751
"2013-07-17 00:00:00",210,853,1039,2687
"2013-07-18 00:00:00",266,870,983,2839
"2013-07-19 00:00:00",225,724,921,2270
"2013-07-20 00:00:00",171,540,837,1802
"2013-07-21 00:00:00",158,703,775,2025
"2013-07-22 00:00:00",244,916,995,2776
"2013-07-23 00:00:00",165,663,686,2047
"2013-07-24 00:00:00",73,310,380,1042
"2013-07-25 00:00:00",200,664,853,2658
"2013-07-26 00:00:00",169,653,892,2158
"2013-07-27 00:00:00",133,540,700,1782
"2013-07-28 00:00:00",163,655,727,1995
"2013-07-29 00:00:00",568,857,776,2606
"2013-07-30 00:00:00",233,737,845,2562
"2013-07-31 00:00:00",209,697,871,2568
"2013-08-01 00:00:00",206,645,791,2397
"2013-08-02 00:00:00",135,683,685,2036
"2013-08-03 00:00:00",162,505,751,1631
"2013-08-04 00:00:00",164,512,713,1760
"2013-08-05 00:00:00",193,681,1011,2275
"2013-08-06 00:00:00",233,667,923,2411
"2013-08-07 00:00:00",217,650,907,2626
"2013-08-08 00:00:00",238,648,883,2542
"2013-08-09 00:00:00",200,599,779,2006
"2013-08-10 00:00:00",138,558,823,1558
"2013-08-11 00:00:00",185,617,791,1854
"2013-08-12 00:00:00",195,688,1005,2335
"2013-08-13 00:00:00",261,696,905,2390
"2013-08-14 00:00:00",185,703,985,2550
"2013-08-15 00:00:00",190,708,932,2235
"2013-08-16 00:00:00",189,722,792,2336
"2013-08-17 00:00:00",152,546,716,1705
"2013-08-18 00:00:00",165,554,964,1853
"2013-08-19 00:00:00",220,717,975,2448
"2013-08-20 00:00:00",185,673,932,2081
"2013-08-21 00:00:00",189,656,875,2254
"2013-08-22 00:00:00",186,720,733,2279
"2013-08-23 00:00:00",232,669,769,1890
"2013-08-24 00:00:00",194,591,760,1393
"2013-08-25 00:00:00",168,649,683,1766
"2013-08-26 00:00:00",223,758,916,2060
"2013-08-27 00:00:00",212,749,783,2428
"2013-08-28 00:00:00",262,841,800,2371
"2013-08-29 00:00:00",220,825,828,2245
"2013-08-30 00:00:00",201,722,695,2025
"2013-08-31 00:00:00",143,584,639,1661
"2013-09-01 00:00:00",160,597,903,1652
"2013-09-02 00:00:00",183,750,725,2154
"2013-09-03 00:00:00",223,884,895,2586
"2013-09-04 00:00:00",230,892,887,2694
"2013-09-05 00:00:00",207,828,958,2585
"2013-09-06 00:00:00",203,736,818,2247
"2013-09-07 00:00:00",181,629,658,1658
"2013-09-08 00:00:00",165,685,809,2062
"2013-09-09 00:00:00",214,810,912,2806
"2013-09-10 00:00:00",236,851,961,2671
"2013-09-11 00:00:00",259,913,942,3034
"2013-09-12 00:00:00",250,903,974,2813
"2013-09-13 00:00:00",227,849,942,2413
"2013-09-14 00:00:00",241,651,872,1769
"2013-09-15 00:00:00",182,719,904,2158
"2013-09-16 00:00:00",268,1074,988,2925
"2013-09-17 00:00:00",269,991,947,2857
"2013-09-18 00:00:00",259,969,1023,2918
"2013-09-19 00:00:00",253,889,953,2793
"2013-09-20 00:00:00",230,765,763,2542
"2013-09-21 00:00:00",161,600,729,1858
"2013-09-22 00:00:00",231,773,814,2363
"2013-09-23 00:00:00",302,899,829,2772
"2013-09-24 00:00:00",301,867,969,2910
"2013-09-25 00:00:00",317,989,907,2889
"2013-09-26 00:00:00",251,914,906,3141
"2013-09-27 00:00:00",294,804,839,2436
"2013-09-28 00:00:00",672,699,723,1895
"2013-09-29 00:00:00",686,702,827,2252
"2013-09-30 00:00:00",723,782,970,2923
"2013-10-01 00:00:00",1016,874,1026,3431
"2013-10-02 00:00:00",871,937,1087,3441
"2013-10-03 00:00:00",356,844,1134,3330
"2013-10-04 00:00:00",286,792,1063,2689
"2013-10-05 00:00:00",227,647,938,2081
"2013-10-06 00:00:00",285,710,805,2417
"2013-10-07 00:00:00",382,983,1017,3368
"2013-10-08 00:00:00",380,992,1265,3493
"2013-10-09 00:00:00",312,940,1199,3404
"2013-10-10 00:00:00",359,965,1049,3355
"2013-10-11 00:00:00",302,781,964,2707
"2013-10-12 00:00:00",211,676,784,2004
"2013-10-13 00:00:00",271,839,829,2328
"2013-10-14 00:00:00",373,1028,1076,3122
"2013-10-15 00:00:00",364,879,1045,3228
"2013-10-16 00:00:00",373,842,954,3269
"2013-10-17 00:00:00",518,868,996,3245
"2013-10-18 00:00:00",248,876,1258,2570
"2013-10-19 00:00:00",351,651,830,2107
"2013-10-20 00:00:00",313,731,918,2567
"2013-10-21 00:00:00",460,933,908,3909
"2013-10-22 00:00:00",469,1000,1114,3724
"2013-10-23 00:00:00",365,917,974,3406
"2013-10-24 00:00:00",414,896,960,3131
"2013-10-25 00:00:00",342,735,969,2634
"2013-10-26 00:00:00",202,648,781,1834
"2013-10-27 00:00:00",227,659,658,2110
"2013-10-28 00:00:00",355,867,925,3040
"2013-10-29 00:00:00",367,926,1008,3049
"2013-10-30 00:00:00",389,867,988,2960
"2013-10-31 00:00:00",354,926,891,2971
"2013-11-01 00:00:00",316,863,928,2293
"2013-11-02 00:00:00",220,627,863,2339
"2013-11-03 00:00:00",251,723,825,2145
"2013-11-04 00:00:00",344,936,1102,2996
"2013-11-05 00:00:00",374,869,1036,2981
"2013-11-06 00:00:00",362,891,957,3050
"2013-11-07 00:00:00",288,870,986,3078
"2013-11-08 00:00:00",281,877,806,2958
"2013-11-09 00:00:00",241,662,752,2013
"2013-11-10 00:00:00",284,900,783,2194
"2013-11-11 00:00:00",369,1199,1036,3071
"2013-11-12 00:00:00",381,1027,1056,3483
"2013-11-13 00:00:00",345,992,1103,3631
"2013-11-14 00:00:00",410,1404,1042,3398
"2013-11-15 00:00:00",378,1562,976,2823
"2013-11-16 00:00:00",281,1577,856,2237
"2013-11-17 00:00:00",293,1394,897,2507
"2013-11-18 00:00:00",491,1146,1111,3431
"2013-11-19 00:00:00",346,1573,1085,3369
"2013-11-20 00:00:00",320,962,1080,3115
"2013-11-21 00:00:00",398,1052,976,3147
"2013-11-22 00:00:00",305,988,982,2702
"2013-11-23 00:00:00",226,813,898,1852
"2013-11-24 00:00:00",232,963,797,2160
"2013-11-25 00:00:00",325,1075,940,3032
"2013-11-26 00:00:00",332,1039,1103,2991
"2013-11-27 00:00:00",292,897,971,2724
"2013-11-28 00:00:00",261,741,967,2318
"2013-11-29 00:00:00",285,680,754,2015
"2013-11-30 00:00:00",223,708,779,1979
"2013-12-01 00:00:00",278,927,794,2285
"2013-12-02 00:00:00",337,921,897,3140
"2013-12-03 00:00:00",365,938,1019,3398
"2013-12-04 00:00:00",424,1320,1073,3659
"2013-12-05 00:00:00",401,1220,1203,3551
"2013-12-06 00:00:00",331,1161,907,3033
"2013-12-07 00:00:00",286,1259,832,2259
"2013-12-08 00:00:00",338,1193,1082,2559
"2013-12-09 00:00:00",405,1554,1066,3420
"2013-12-10 00:00:00",425,1660,958,3360
"2013-12-11 00:00:00",425,1672,991,3379
"2013-12-12 00:00:00",438,931,674,2621
"2013-12-13 00:00:00",266,706,678,2017
"2013-12-14 00:00:00",198,635,561,1509
"2013-12-15 00:00:00",253,664,555,1510
"2013-12-16 00:00:00",313,828,728,2006
"2013-12-17 00:00:00",321,709,640,2081
"2013-12-18 00:00:00",237,714,701,1874
"2013-12-19 00:00:00",254,739,571,1816
"2013-12-20 00:00:00",178,631,706,1483
"2013-12-21 00:00:00",131,526,496,1009
"2013-12-22 00:00:00",187,591,480,1056
"2013-12-23 00:00:00",145,636,523,1797
"2013-12-24 00:00:00",154,584,534,1029
"2013-12-25 00:00:00",127,549,476,1043
"2013-12-26 00:00:00",143,546,523,1000
"2013-12-27 00:00:00",162,608,3538,1192
"2013-12-28 00:00:00",177,562,762,954
"2013-12-29 00:00:00",222,545,806,1002
"2013-12-30 00:00:00",210,684,688,1276
"2013-12-31 00:00:00",184,661,561,1129
"2014-01-01 00:00:00",162,693,524,1098
"2014-01-02 00:00:00",201,794,502,1369
"2014-01-03 00:00:00",211,769,541,1451
"2014-01-04 00:00:00",211,621,542,1268
"2014-01-05 00:00:00",32,111,80,246
"2014-01-06 00:00:00",120,294,218,650
"2014-01-07 00:00:00",298,776,841,2191
"2014-01-08 00:00:00",303,845,785,2227
"2014-01-09 00:00:00",265,878,782,2281
"2014-01-10 00:00:00",287,906,734,2094
"2014-01-11 00:00:00",224,672,652,1951
"2014-01-12 00:00:00",239,748,783,2030
"2014-01-13 00:00:00",289,866,772,2570
"2014-01-14 00:00:00",283,929,744,2688
"2014-01-15 00:00:00",350,902,931,2547
"2014-01-16 00:00:00",326,804,729,2668
"2014-01-17 00:00:00",248,781,628,2124
"2014-01-18 00:00:00",263,625,625,1664
"2014-01-19 00:00:00",313,783,651,1922
"2014-01-20 00:00:00",372,896,676,2486
"2014-01-21 00:00:00",328,931,718,2551
"2014-01-22 00:00:00",375,892,674,2719
"2014-01-23 00:00:00",311,940,734,2700
"2014-01-24 00:00:00",276,770,706,2244
"2014-01-25 00:00:00",223,601,605,1685
"2014-01-26 00:00:00",230,737,797,1841
"2014-01-27 00:00:00",366,851,798,2681
"2014-01-28 00:00:00",372,964,840,2540
"2014-01-29 00:00:00",290,900,794,2654
"2014-01-30 00:00:00",287,949,758,2593
"2014-01-31 00:00:00",306,801,720,2058
"2014-02-01 00:00:00",218,626,749,1622
"2014-02-02 00:00:00",250,780,630,1923
"2014-02-03 00:00:00",359,889,904,2481
"2014-02-04 00:00:00",339,991,715,2622
"2014-02-05 00:00:00",299,900,787,2626
"2014-02-06 00:00:00",337,865,837,2809
"2014-02-07 00:00:00",280,857,681,2367
"2014-02-08 00:00:00",225,617,736,1714
"2014-02-09 00:00:00",271,687,606,1951
"2014-02-10 00:00:00",366,886,743,2876
"2014-02-11 00:00:00",430,1123,730,3087
"2014-02-12 00:00:00",327,792,787,2748
"2014-02-13 00:00:00",318,861,686,2513
"2014-02-14 00:00:00",246,793,669,2211
"2014-02-15 00:00:00",285,618,596,1621
"2014-02-16 00:00:00",272,730,640,1962
"2014-02-17 00:00:00",428,855,745,2600
"2014-02-18 00:00:00",358,894,736,2684
"2014-02-19 00:00:00",326,837,717,2685
"2014-02-20 00:00:00",326,846,741,2781
"2014-02-21 00:00:00",278,750,789,2153
"2014-02-22 00:00:00",214,668,692,1738
"2014-02-23 00:00:00",250,740,766,2198
"2014-02-24 00:00:00",359,772,919,3101
"2014-02-25 00:00:00",333,836,770,2993
"2014-02-26 00:00:00",407,925,886,2833
"2014-02-27 00:00:00",328,895,888,2843
"2014-02-28 00:00:00",360,727,761,2260
"2014-03-01 00:00:00",242,544,702,1605
"2014-03-02 00:00:00",278,567,657,1868
"2014-03-03 00:00:00",364,909,749,2593
"2014-03-04 00:00:00",353,830,760,2890
"2014-03-05 00:00:00",341,896,764,2881
"2014-03-06 00:00:00",342,822,736,2900
"2014-03-07 00:00:00",305,734,643,2283
"2014-03-08 00:00:00",233,644,644,1626
"2014-03-09 00:00:00",256,660,631,1920
"2014-03-10 00:00:00",352,803,676,2761
"2014-03-11 00:00:00",369,898,633,2796
"2014-03-12 00:00:00",355,830,740,2789
"2014-03-13 00:00:00",326,805,710,2499
"2014-03-14 00:00:00",305,715,633,2201
"2014-03-15 00:00:00",242,609,596,1638
"2014-03-16 00:00:00",260,606,614,1866
"2014-03-17 00:00:00",352,791,714,2516
"2014-03-18 00:00:00",319,835,795,2922
"2014-03-19 00:00:00",327,957,699,2814
"2014-03-20 00:00:00",347,575,762,2635
"2014-03-21 00:00:00",355,740,739,2397
"2014-03-22 00:00:00",260,647,603,1851
"2014-03-23 00:00:00",325,615,651,1958
"2014-03-24 00:00:00",539,770,733,2849
"2014-03-25 00:00:00",464,861,739,2754
"2014-03-26 00:00:00",394,863,784,2912
"2014-03-27 00:00:00",370,843,829,2645
"2014-03-28 00:00:00",273,795,689,2157
"2014-03-29 00:00:00",251,692,642,1727
"2014-03-30 00:00:00",306,619,636,1846
"2014-03-31 00:00:00",469,806,820,2569
"2014-04-01 00:00:00",421,907,799,2573
"2014-04-02 00:00:00",430,874,828,2547
"2014-04-03 00:00:00",381,870,786,2453
"2014-04-04 00:00:00",348,706,680,2140
"2014-04-05 00:00:00",249,590,506,1528
"2014-04-06 00:00:00",264,693,639,1994
"2014-04-07 00:00:00",375,655,668,2627
"2014-04-08 00:00:00",399,781,726,2533
"2014-04-09 00:00:00",390,825,796,2578
"2014-04-10 00:00:00",373,792,709,2644
"2014-04-11 00:00:00",340,713,547,2090
"2014-04-12 00:00:00",252,589,595,1474
"2014-04-13 00:00:00",313,723,598,1710
"2014-04-14 00:00:00",349,800,689,2390
"2014-04-15 00:00:00",360,797,725,2417
"2014-04-16 00:00:00",378,872,686,2452
"2014-04-17 00:00:00",350,736,679,1989
"2014-04-18 00:00:00",296,605,600,1658
"2014-04-19 00:00:00",245,555,514,1403
"2014-04-20 00:00:00",227,622,525,1462
"2014-04-21 00:00:00",395,798,758,2302
"2014-04-22 00:00:00",393,798,655,2537
"2014-04-23 00:00:00",368,797,716,2432
"2014-04-24 00:00:00",416,869,718,2533
"2014-04-25 00:00:00",283,684,700,1908
"2014-04-26 00:00:00",267,575,578,1523
"2014-04-27 00:00:00",336,663,653,1797
"2014-04-28 00:00:00",496,956,657,2502
"2014-04-29 00:00:00",492,1020,802,2749
"2014-04-30 00:00:00",385,886,643,2287
"2014-05-01 00:00:00",403,870,671,2417
"2014-05-02 00:00:00",318,761,673,2234
"2014-05-03 00:00:00",274,675,576,1642
"2014-05-04 00:00:00",320,1010,699,1948
"2014-05-05 00:00:00",426,1309,665,2489
"2014-05-06 00:00:00",377,1053,658,2724
"2014-05-07 00:00:00",439,774,699,2490
"2014-05-08 00:00:00",335,765,722,2486
"2014-05-09 00:00:00",345,686,844,2030
"2014-05-10 00:00:00",284,514,621,1488
"2014-05-11 00:00:00",285,580,633,1555
"2014-05-12 00:00:00",356,780,784,2378
"2014-05-13 00:00:00",364,726,701,2604
"2014-05-14 00:00:00",340,709,697,2392
"2014-05-15 00:00:00",374,719,672,2164
"2014-05-16 00:00:00",263,649,644,1796
"2014-05-17 00:00:00",198,473,547,1313
"2014-05-18 00:00:00",276,630,560,1559
"2014-05-19 00:00:00",329,774,641,2046
"2014-05-20 00:00:00",330,827,584,2235
"2014-05-21 00:00:00",310,689,624,2157
"2014-05-22 00:00:00",315,785,574,1902
"2014-05-23 00:00:00",224,712,537,1628
"2014-05-24 00:00:00",213,552,553,1255
"2014-05-25 00:00:00",249,647,901,1405
"2014-05-26 00:00:00",288,662,603,1749
"2014-05-27 00:00:00",271,726,628,1999
"2014-05-28 00:00:00",288,675,725,1989
"2014-05-29 00:00:00",274,736,566,2048
"2014-05-30 00:00:00",229,699,676,1598
"2014-05-31 00:00:00",201,587,565,1260
"2014-06-01 00:00:00",211,547,528,1426
"2014-06-02 00:00:00",309,766,572,2089
"2014-06-03 00:00:00",268,744,643,2076
"2014-06-04 00:00:00",261,749,560,1969
"2014-06-05 00:00:00",249,723,637,1979
"2014-06-06 00:00:00",235,673,598,1649
"2014-06-07 00:00:00",179,527,500,1262
"2014-06-08 00:00:00",183,642,533,1326
"2014-06-09 00:00:00",248,814,633,1855
"2014-06-10 00:00:00",295,756,609,2107
"2014-06-11 00:00:00",243,740,647,2046
"2014-06-12 00:00:00",241,724,601,2031
"2014-06-13 00:00:00",227,643,534,1592
"2014-06-14 00:00:00",194,557,585,1171
"2014-06-15 00:00:00",196,628,463,1368
"2014-06-16 00:00:00",251,717,631,1839
"2014-06-17 00:00:00",296,764,655,1978
"2014-06-18 00:00:00",266,797,622,1988
"2014-06-19 00:00:00",258,653,598,1794
"2014-06-20 00:00:00",233,644,579,1599
"2014-06-21 00:00:00",198,578,489,1282
"2014-06-22 00:00:00",181,569,551,1353
"2014-06-23 00:00:00",226,745,578,1787
"2014-06-24 00:00:00",245,737,633,1953
"2014-06-25 00:00:00",279,711,701,1795
